author,comment,likes,published_at,reply_count
@zulhandywhite6901,Anggota ATM pon ada jugak..terbaik la..,0,2020-06-01 08:35,0
@tyronebilok6185,Mohon bantuan dari isa,0,2020-06-01 05:17,0
@roundchannel645,Isarb . Cuba kau buat sosial experiment mengemis team kau yg org jarang tengok dlm Youtube channel kau . Kalau kau yg buat sosial experiment . Orang ramai kenal kau sudah lah . Jadii orang akan bagii kau apa2 yang kau minta,0,2020-06-01 04:31,0
@louriskinchi3035,terbaik laa ..,0,2020-06-01 23:35,0
@sukaaty5969,Ingat ka org putih je boleh buat idea kreatif.. org Malaysia lagi kreatif .. terbaiklah..,0,2020-06-01 02:26,0
@TOMPOKIU,Banyakkn lagi konten2 membantu mcm ni.terbaik Isa isarb dgn team.murah rezeki..,0,2020-05-31 20:04,0
@wawaaayie7319,🥰Terbaiklah isa,0,2020-05-31 21:08,0
@afiqazmie1862,Bang belang je lah saye,0,2020-05-31 22:59,0
@rxyhanrizqin469,Mantap bos..teruskan perjuangan bantu org..in shaa Allah urusan smua dimudahkan..jngn lupa subscribe chanel aku guys..yo wasap bantu guys..aku baru nk bljar jd yutube,0,2020-06-01 00:08,0
@ji_rich,Tahniah Org Sarawak!,0,2020-06-01 01:54,0
@ejalejal3350,terbaek la bro,0,2020-06-01 02:22,0
@sukaaty5969,"Selagi boleh bantu, bantulah org",0,2020-06-01 02:37,0
@vivoanakadam6508,Tuan yg berhati mulia.. Bantu lah saya ni.. Mmg sedang susah sangat & takde tempat nak mengadu..,0,2020-06-01 04:27,0
@arellnoah6260,masih ada lagi orang yang baik dan ikhlas..,0,2020-06-01 02:43,0
@AmaiUni,Goodjob,0,2020-06-01 03:04,0
@jesseltonstandproud9356,"Bukan main forex bang, it is called TRADE FOREX not main. Theres a huge difference☺️",0,2020-06-01 03:11,0
@aienasofia765,Honestly suka tgk video nii...,0,2020-06-01 03:15,0
@shinratensei968,Bang shah tu bukan ke kumpulan dari tim buat hal,0,2020-06-01 03:45,0
@danishazack4187,Aiyo nk ngesss nengokk hmm,0,2020-06-01 03:51,0
@makcikchannel6120,Bagus adik ni..,0,2020-06-01 08:39,0
@mohamadsyahmi4625,"Salam bro isa,kalau sy nk mntak tlg bro bleh x??😊😊",0,2020-06-01 08:41,0
@pakmat1053,Cpt nye naik dlu sub  bru  20 ribu ...Haha... Alhamdulillah,0,2020-06-01 09:23,0
@rhsmedia79,what u give u get back,0,2020-06-01 17:48,0
@ajmoris1109,Terbaikkkkkk isa,0,2020-06-01 16:18,0
@nmhisham126,Terbaik bro...,0,2020-06-01 16:20,0
@premprem8867,"Super bro,,",0,2020-06-01 16:25,0
@hazimidris6234,Abg ape tips kaya bang,0,2020-06-01 17:23,0
@Malayan812,Teruskan usaha,0,2020-06-01 17:35,0
@businessstudent345,Berkesan ke octafx,0,2020-06-01 17:47,0
@afiffirdaus3654,"Aku tak skip ads, ni je cara aku support kau bro. Sorry aku tak mampu utk sponsor kau",0,2020-06-01 18:08,0
@syafiqmohd9456,Aku suke,0,2020-06-01 09:39,0
@oroset5747,belanja saya motor dik . motor rosak ni hm,0,2020-06-01 18:42,0
@marzukimarzuki8253,"Bro terus Trang sy ckp video yg bro buat dri awl Smpai skrg rsa meluat sguh... 
Bdk zaman skrg ckp.poyo...",0,2020-06-01 18:48,0
@raa420.,Terbaik la isa,0,2020-06-01 18:56,0
@ahmadasyraf3537,Nak try game ni abg kalau boleh join ni nombor saya 01162280013,0,2020-06-01 19:35,0
@tokbidan4979,"Isa,terbaik lah saya suka tingok kontin awak 😍",0,2020-06-01 19:55,0
@fatinadilah3065,"..Assalam..semua!Dalam rezeki kita ada rezeki orang lain.Tiber..yang tak boleh tolong tuu atau yang tak nak tolong tuu,kalau kau bagi jugak duit dekat diaorang, tiber..dengan nilai 10×ganda yang kau mintak tu kan..fuh.experiment is experiment + padu bersedekah. Aku just fikir kalau kat tempat aku,if memang masa tu aku tengah tak ada duit,tapi dalam hati aku ni ? Tiber ..aku yang dapat duit?? Tiber..Assalam..",0,2020-06-01 20:10,0
@norzalizabintiismail8516,Berminat tapi akak tak ada modal banyak untuk join.tapi tetap juga nak berjaya macam orang lain demi anak2 akak dan anak istimewa akak....,0,2020-06-01 16:18,0
@gegau9772,Ya Allah..bestkan klu jd org berduit boleh buat amal saham akhirat mcm ko/ustz ebit dan pnderma² lain..boleh bantu/tolong org susah yg memerlukan..aku jgk ade cita² mcm ko...semoga Allah murahlan rezeki ko bro Isa isarb..,0,2020-06-01 16:16,0
@sholihinnordin4376,Terbaik bro💯💯,0,2020-06-01 16:12,0
@mohdzulkhaizi1552,Saya orang susah,0,2020-06-01 15:52,0
@cikgusanusi,Teruskan memberi wahai anak muda. Channel macam ni mmg wajib subscribe.,0,2020-06-01 14:50,0
@nasilemakkopio5544,"Sini kelana jaya ni banyak student hahaha , nasib student tk jadi mangsa kalau tak tobat deme kedekut haha",0,2020-06-01 14:34,0
@harizzulkarnain,Seriuzz boek content video nih 👍🏻,0,2020-06-01 14:17,0
@alieffzahir3824,isa duit banyak kerja mane,0,2020-06-01 13:38,0
@ich4ngz264,"Hurmm..😢 Aku pernah tolong org mtk duit mcm nie. Bila aku bantu, aku yg kne samun. Pisau tusul dekt perut time tu. Smpai sekarang aku fobia. Bukn aku kedekut, tp aku fobia.😔",0,2020-06-01 13:30,0
@mh.re.studiosfoodvlog4166,Murah rezeki isa isarb gentlemen gaya bantu rakyat malaysia,0,2020-06-01 13:00,0
@adamhss9360,"video ni kalau yg butthurt memang nampak mcm nak show off lah apelah tapi kan.. kalau u put yourself at orang yang kena ""prank"" social experiment tu.. kau takkan terbayang betapa besarnya impact benda ni kt hidup diorg untuk inspire diorg menjadi orang yang lebih baik dan secara keseluruhan membina MALAYSIA yang lebih baik.. biarpun kecil usaha ini jangan sesekali kalian perkecilkan kerana usaha kalian pun belum tentu ada..",0,2020-06-01 13:00,0
@hanifamaupi6011,Isarb jaga jarak sosial dan jgn salam...sop jaga bro...tuk kesihatan ya...pengajaran yg sgt berguna ...org malaysia memang baik2 hati....the best of luck lsarb,0,2020-06-01 12:28,0
@borneokukubesi,terbaik isa,0,2020-06-01 12:20,0
@nurfadzilahnajwa3490,Nakkk duittt 😭😭,0,2020-06-01 10:55,0
@marianamvillegasvlogs5074,Saya mau duit,0,2020-06-01 10:23,0
@nrtika-6393,Duit banyakk sungguh hg,0,2020-06-01 10:10,0
@finoshi2030,Mmg terbaiklah,0,2020-06-01 09:58,0
@naufalhaikal2317,Untung sapa dapat duit 10 kali ganda haha isa nak jugak haha..,0,2020-06-03 01:56,0
@iqbalhafizzami7741,"Ini just pendapat aku lah kalau nak meriahkan lagi video patutnya tanya ""kenapa diorang nak tolong "" mana lah tau ada kisah kisah yg menarik muncul dari stranger ke",0,2020-06-03 02:36,0
@amarirfan150,Hi isa boleh x klau saya nk join team isa,0,2020-06-05 04:35,0
@nurshahdatul9238,banyaknya duit . meh sikit nak buat duit kawen 😭 seribu dua ke 😂 ampun HAHAHAH,0,2020-06-04 09:57,0
@raidahdanial8601,Terbaik youtuber  isaisarb 👍🏻👍🏻I like it,0,2020-06-04 07:45,0
@norhadhirahshaharudin5666,Menangis2 aku tengok. Semoga dipermudahkan segala urusan dan dimurahkan rezeki buat kita semua.. Aamiin,0,2020-06-04 08:09,0
@ichi1412,Sarb ape keje kau???  Selain youtube,0,2020-06-04 08:09,0
@dydy5905,Lagu kpop yg tak boleh belah si** 😂😂😂,0,2020-06-04 08:54,0
@ilman1279,Nak join content boleh tak isarb,0,2020-06-04 09:37,0
@mohd.azlanmohd.yussof8958,Kena belajar lagi drpd baim wong..apapun good try.,0,2020-06-04 09:38,0
@aimanhaffiz4522,Ni mungkin sbb video dari ustaz ebit lew terus masyarakat sedar,0,2020-06-04 09:58,0
@ruhnamahindi007,Scripted,0,2020-06-04 07:14,0
@abgshamchannel3570,bang tlg sa dluu ssh skrg x ada kerjaa harap abg dpt bantuu,0,2020-06-04 10:10,0
@amirulnaim4264,Mulia hati lu bro🙏🏻,0,2020-06-04 10:18,0
@aidilalwi7613,Nak t-shirt boleh,0,2020-06-04 10:22,0
@fanssevou6017,Brader yg last tuhh..memang betul22 memahami keadaan org sekrang ni...xkira bangsa ke apa.....siap nk tolong hantar lagi....,0,2020-06-04 10:29,0
@abgshamchannel3570,"shamsul bin barhauddin

7629940708
cimb bank      semoga allah murahkan rezeki isa isarb",0,2020-06-04 10:41,0
@mdjailinjay5290,content hebat ..!,0,2020-06-04 10:43,0
@yussodom4770,Terbaik lu bro 👌,0,2020-06-04 07:36,0
@nurulasyiqin2292,Isaaaa hmmm why sooo cuteeeee ahhhhh,0,2020-06-04 07:13,0
@mustaffa-ot3vr,Datang la batu pahat .johor,0,2020-06-04 11:52,0
@babulbabul2714,Bulea tolong sy abang,0,2020-06-04 04:29,0
@matziqhaziq8247,I like you life broo👍👍👍,0,2020-06-04 02:31,0
@dechefzchaneru9238,Mantap bro,0,2020-06-04 03:19,0
@PEMUDASUCCESS,Respect anak muda yg suka membantu,0,2020-06-04 03:23,0
@arolsyah7384,Isa lepas ni plese buat video kt Melaka baru tempat saya,0,2020-06-04 03:26,0
@marhanimartchannel369,MasyaAllah. Moga dimurahkan rezeki,0,2020-06-04 03:27,0
@Petira89,👍🏻👍🏻,0,2020-06-04 03:35,0
@Amirah-iz3cz,"budak nie keje apa ek,,kaya betul...aku nie bertungkus lumus demi rm500 nak repair laptop..allah,seksa sungguh..baru ada rm150..kita ikat perut la wei,,,ermm",0,2020-06-04 04:36,0
@Zombie5651,Isa kerja apa,0,2020-06-04 07:07,0
@mardhiatularishyaazwan6844,Ehh orng Sarawak la..  Sma laaa,0,2020-06-04 05:13,0
@afifhaikalafifhaikal2701,Saya bangga jdi budak sarawak😘😘😘,0,2020-06-04 05:16,0
@naenaaa5138,isa isarb ni macam mr.beast malaysiaa terbaikk,0,2020-06-04 05:25,0
@noorahussin19,i am crying..,0,2020-06-04 05:32,0
@normanansa8510,Terbaik bro...,0,2020-06-04 06:50,0
@nurulashikin5813,Mr. Beast versi Malaysia,0,2020-06-04 07:00,0
@indi.6082,🤣mantap👏👏👍,0,2020-06-04 10:51,0
@takiyakenji7994,beli keta sendiri bang,0,2020-06-04 12:00,0
@bybotak9180,Salam bro..ko sgt nice dohh..aku wish aku dpt join clan korg ni sbb dpt tolong org kan.. 👍mantol bro.,0,2020-06-03 02:36,0
@ryanfurtado4047,"Tapi aduhaii Jgn la mcmtu org minta tlg 3,4 ringgit pn cakap tkde kesian dkt org 😪",0,2020-06-05 00:24,0
@adlijuvana6354,Isa.. Boleh saya mesej awak,0,2020-06-04 17:46,0
@firdausdaus9869,"Broader my car tu dari negeri mana, sbb bnyak tgok komen psal negeri kat sini 🤣",0,2020-06-04 18:19,0
@cavemanxgaming339,terbaik bro isa..budaya macam ni patut kita amalkan susah macam mana pun tetap bantu orang sebab tak semua orang dapat rasa hidup senang..god bless you bro..cheer from sarawak..,0,2020-06-04 19:57,0
@renospeed9660,salam bro..boleh bantu saya ke..tak boleh tido memikirkan anak bini lum mkn hari ni..harap dapat membantu..ws aku 011622436780,0,2020-06-04 20:03,0
@aacoy6607,MrBeast2.0,0,2020-06-04 22:57,0
@zayanah-vk7mr,Why x pakai masak? N why xde social distance.. siap peluk .. 🥴😥🤦‍♀️,0,2020-06-04 23:41,0
@rubynetra3557,Sapa perasa brader bju biru depan bank tu...tetiba la ckp simpati...dia tau org tu bg duit....ke kebetulan je...maaf la klu sya silap pndang,0,2020-06-05 01:55,0
@geesnop1663,sebaik2 sedekah ade lah jumlah yg kite syg....video ni byk pengajaran...kalau org yg xbg duit tu tgok video rugi x rase?sebab tu jgn kedekut bg kalau ade yg memerlukan..walaupun kite hanya ade sedikit dlm poket..sebab belom tentu yg dlm poket tu kite punye...igtlah yg kite bg kat org tu lah yg kite punye selamanya...terbaik lah...☺️ pengajaran untuk semua org,0,2020-06-04 17:13,0
@shet8950,Cm mna cara nk main octafx nie,0,2020-06-05 02:10,0
@athirahalias8402,"Moga murah rezeki, dpt follow jadi dermawan",0,2020-06-05 02:33,0
@kapalatiktok2782,Pakai lah selekeh sikit...,0,2020-06-05 02:39,0
@jiimi077,Bang Isa nak duit sikit😌bestnyaa sikit pon jadi la hahahahaha,0,2020-06-05 04:08,0
@amzulegacy5601,first time tengok channel ni..tapi dik lebih sedap dengar kalau kita kata ni hadiah untuk akak..bukan sedekah...biasanya orang rasa kerdil sgt bila kata sedekah tapi sgt bahgia bila kata hadiah...,0,2020-06-05 04:13,0
@muhammadhafizi1912,Bang beli barang pakai duit 50 sen2,0,2020-06-05 04:17,0
@thebestvideo3174,"Lain kali baju tu tukar bang , kemas sangat tu",0,2020-06-04 17:45,0
@muhammadaftab4728,Isa tlong bagi q keje dah lama tak keje😓,0,2020-06-04 16:47,0
@wieng5333,"Terbaik la Isa isarb,terharu saya tengok 😘",0,2020-06-04 12:04,0
@ItsTheGKay,"Tak semua senang dengan pemakaian yang selekeh, tak semua akan rasa selamat bila atas jalan berjalan nak lalu sebelah orang homeless. 
But yes the acting should be improve. But what they did, membantu orang ramai telah menjadi satu tauladan dan ajaran bahawa kita semua sama, tiada bezanya tak mengira susah atau senang. Apa yang dikongsikan oleh IsaIsarb dan ahli kru nya adalah hasil kerja yang membuahkan moral yang baik bagi negara kita mahupun negara luar. Do it for the good of nation, not the fame. 

Semoga berjaya dalam karya terus Isa dan seluruh kru Isarb. semoga Allah membalas jasa korang dengan apa yang tidak dapat kita sangkakan. Amin",0,2020-06-04 14:08,0
@pokmuse8119,Content ni mmg aku respect gile bro.content yg sblm ni x brp menambat hati aku bro.kali ni aku subscribe terus channel kau bro.buat content mcm ni bro aku support u bro.sgt menyentuh hati aku.btl la u ckp bro kadang2 org bkn x nk bg.mgkn dia ada ketika waktu dia tersepit.nk bg org pk ank bini pulak takut x ckup nk buat belanja.tmbh pkp ni lg.,0,2020-06-04 12:24,0
@hazim4772,Tak lama Isa jadi macam atta wow,0,2020-06-04 12:41,0
@mii1351,"Bang..camne abg boleh dpt banyak gile duit..asal buat content je mesti keluarkan atas 
5K....",0,2020-06-04 12:55,0
@lovelymp1139,"Bang sye tiap ii Kali vid mesti like tpi tkdk hadiah ker kalau nk bgi dm ig noh
 baim11.__ 
Byeeeee",0,2020-06-04 13:08,0
@nurulsyifaa4234,Terbaik la,0,2020-06-04 13:27,0
@ammar4154,Shah hensem bhai,0,2020-06-04 13:34,0
@Yoursssss321,Kerja kosong ada tak?,0,2020-06-04 14:21,0
@neneksayakirimsalam612,Bangga ah dengan video isa ni👏,0,2020-06-04 16:47,0
@ganukito5222,"assalamualaikum bro , insyallah ape yg awk bt ni Allah je yg Thu..",0,2020-06-04 14:22,0
@ameeraaisya9238,srs nangis aku tgk video nii .,0,2020-06-04 14:52,0
@fatinnurhidayah2903,Taktau la aku sorang je ke apa yg annoying dgn kamera yg kejap zoom in zoom out😅,0,2020-06-04 15:04,0
@edhochow4595,Mcm kat cimb bank SS6 kelana jaya je,0,2020-06-04 15:12,0
@jgmobilejgmobile1306,assamuaikum .st btl² memerlukan bantuan.jika ada yg sudi mnderma.sbb sy skrg adh xkerja.mnyara anak.musim ni dh tak bekerja.mohon jika ada yg mhu membantu kmi sekeluarga.amin smoga di rahmati setiap kebaikan.0192858646,0,2020-06-04 15:18,0
@noobsupergame6204,Asal pkai bju cm tu,0,2020-06-04 16:45,0
@rizalwong1134,"Baiknya abg ,,,,,like👍👍👍",0,2020-06-04 02:05,0
@TheMsofian76,road to 1m subs,0,2020-06-04 02:05,0
@zulpmc3860,Support ISA isarb..sebab dia tolong org susah..good boy isa isarb,0,2020-06-04 01:49,0
@hazlanisme,Macam Kat KJ hahaha,0,2020-06-03 08:39,0
@mrzzatvlogger6526,Shah dah kluar dari asa production ke?,0,2020-06-03 07:06,0
@aimanzulhaqim8877,Abang ISA...beli barang shoot kt mane ?...nama kedai apa?,0,2020-06-03 07:10,0
@fikaishchannel6367,Kau buat aku rasa ingin bersedekah tengok video mcm ni 😩,0,2020-06-03 07:13,0
@whorose2721,kate 10x ganda tp bg 50 je.  5 x 10 = 500,0,2020-06-03 07:27,0
@aisyahhumaira3300,srs aku respect dgn isa ngn isarb clan,0,2020-06-03 07:53,0
@wanqhairul9754,Nice bro,0,2020-06-03 08:13,0
@kidsantesh1244,Terbaik👍🏾🔥,0,2020-06-03 08:45,0
@muhammadyusrirazali,Jatuh air mata wei tgk video mcm nie..btul klu org yg pernah susah mmg akan merasainya..tambah bila Allah uji kita..dgn kesakitan..kehilangan dan sbgainya..,0,2020-06-03 06:17,0
@teaais4679,"Alhamdulillah..bagus apa yg korang buat..respect..cuma betul kan sikit je..bila bg,ckp hadiah..bukan sedekah..",0,2020-06-03 08:49,0
@mohdfadzli-dh3qd,Isarb...ko nk pkai kakitgn lg x?rojer aku...,0,2020-06-03 09:48,0
@zulamir67,aku sorg jeke yang rasa die kaya,0,2020-06-03 10:05,0
@mamafyqah,Isard tak pakai topeng Mika waktu Corona,0,2020-06-03 10:54,0
@amilaadlin1327,Na 1000,0,2020-06-03 11:16,0
@k.e.a727,"Syoknye klu aku dpt,aritu g terengganu kwn tu bt sedih aku pn bg la dia rm30 dia kata nk byr blk,aku pn mmg x harap la dia nk blk..mmg niat nk halal kn,klu time ni mau dpt 300!!aku kaya !!🤣🤣",0,2020-06-03 11:37,0
@angahman405,Saya nk join  online tuu bole,0,2020-06-03 06:42,0
@khairulizham01,Abang lori mmg terboek dan terlalu berterus tersng,0,2020-06-03 05:49,0
@batesyanizam2092,isarb shah ni macam tak sesuai,0,2020-06-04 01:23,0
@zarithashrafmuhdtarmizi8254,xnk sponsor aku kwen k😢,0,2020-06-03 04:15,0
@amirulazrai6666,Nak minta tolong la kat isa... Tengah terok ni... Kerja pon x on lg.. Hahaha,0,2020-06-03 02:42,0
@fazrulzmri598,nie kelana jaya hahhaga,0,2020-06-03 03:08,0
@naim_zaini,Terbaik Isa Isarb . Keep on going ur social experiment 👍,0,2020-06-03 03:12,0
@w.aush98,"babi cine tu you tak hensem ,kepala bapak dia",0,2020-06-03 04:02,0
@shahrulwangsamaju9971,Hai isa,0,2020-06-03 04:02,0
@shahrulwangsamaju9971,Aku doa kn berjaya berterusan,0,2020-06-03 04:03,0
@norliyaazminorliyaazmi1278,Aduhh kenapa aku sedihh... Mekasih isa isaarb.. Semoga kau murah rezeki bro..terbaikkk,0,2020-06-03 04:19,0
@adammukhriz9463,Hai,0,2020-06-03 05:17,0
@piqisyaidi8709,Kaya siot mamat ni,0,2020-06-03 04:27,0
@eciemici,Saya bagi 1000..u bagi saya 10k aa😂,0,2020-06-03 04:33,0
@tidaksukapolitik4289,Banyak kedekut banyak susah Tao..😋takde pun bagi aku thr akupun taknak bagi Korang..🤣,0,2020-06-03 04:50,0
@mohammadferdauszahid6225,Boo👎👎!!,0,2020-06-03 05:03,0
@adammukhriz9463,Hello,0,2020-06-03 05:10,0
@nikfazrul7301,Ape kata bank in je duit 10k tu kat bank saya hehe🤣,0,2020-06-03 05:15,0
@muhammadsyakirbinhelmi4897,isa isaarb ada kerja kosong tak ?,0,2020-06-03 11:47,0
@supardibella798,Lanjutkan bro... Konten yg bermutu kebaikan mantap,0,2020-06-03 11:59,0
@chenany8794,Yang you mcm kpop la..bongok 🤣🤣🤣,0,2020-06-03 12:14,0
@stephiechai,Menangis saya tengok.😭,0,2020-06-03 17:27,0
@areymisuu3913,Trbaiklah video macamni👍,0,2020-06-03 16:04,0
@tailongnaza7761,ManTap isa,0,2020-06-03 16:22,0
@Apul_LGN,Tolong la orang selagi kita mampu.. Aku pon susah jugak tapi kalau aku senang mukin aku akan buat benda yang sama.. Mcm mana kau buat.... Yaa allah panjang kan umur mereka yang suka tolong org amin,0,2020-06-03 16:32,0
@mclexter,ig shah ape ek,0,2020-06-03 16:34,0
@ezyannurwahidah1175,Why kena salam??  Kita tahu yg sekarang masih musim covid 19.. maybe blh amalkan norma baru..,0,2020-06-03 16:36,0
@HambaAllah-eq1ru,Sebelom pkp saya niaga tepi jalan tapi lps pkp da tak boleh niaga da ya allah sedih rasa sbb punca pendapatan dgn berniaga je in sya allah doa kan saya dan kawan2 berniaga sentiasa murah rezeki aminn.....,0,2020-06-03 17:10,0
@zroutdoor200,"Terbaik bro isa.. Sebenar nya itulah janji tuhan kepada manusia.. Siapa yg sedekah, tuhan gandakn 10 kali",0,2020-06-03 17:51,0
@newbreakbeatmixmalaysia3.053,"Banyak Bantu Orang Bang , 1 Jew Nak Pesan . Benda Yang Ringan Nie Lah Yang Buat Pahala Kita Berkurang . Pls Jangan Cukur Kening . Minta Maaf yew Bang . Memang Kita Jahil . Tak Nak Apa yg Kita Buat Jadi Sia² . Kita Buat Baik Sambil Tu Kita Lawan Hukum Allah SWT .",0,2020-06-03 13:01,0
@andriyanahadi1554,Byknya duit bg kat pemenang,0,2020-06-03 17:59,0
@shukri220,"Bagus dh bos buat mcm ni, tpi jgn peluk2 salam2 org tu corona ni hahahahha",0,2020-06-03 19:13,0
@hazimayub6807,Terbaik isa,0,2020-06-03 19:21,0
@HaslanChutv,trus suksess mass.mampir2.done suscbe,0,2020-06-03 23:21,0
@yulialintar,Mantap,0,2020-06-03 23:37,0
@Warriorgaming33403,Love you so much from Pakistan,0,2020-06-04 01:09,0
@ayuazli8541,Nak nangis laaa...tqs Isa Isarb,0,2020-06-03 15:40,0
@gustavomarci4909,Yang kauuuuuu....kakakakakakaaaaa!! Bdekah broooo!!,0,2020-06-03 15:39,0
@azrafadzemy7469,Bang tolong beli camera Canon pls,0,2020-06-03 15:32,0
@morrisorris31,"Nice😍😍😍
Salam di tunggunya",0,2020-06-03 15:19,0
@mohamadfaizal7108,Sumpah ak terasa,0,2020-06-03 15:13,0
@mochicake4484,Terbahak aku gelak 😂,0,2020-06-03 15:11,0
@LanaRivéraChen,Berapa banyak ls camera yang awak beli untuk setiap shoot? 😂😂 All the best anyway.. 👍👍👍🙏,0,2020-06-03 14:32,0
@magpye284,mrbeast malaysia !😎 subscribe isa isarb!! isa otw 1m subs!,0,2020-06-03 14:29,0
@jamaludinhajan5570,Z,0,2020-06-03 14:24,0
@muhamadamin3142,Terbaik,0,2020-06-03 14:14,0
@ronyirfan1528,❤❤❤,0,2020-06-03 13:58,0
@andakamir3488,Terbaik lah,0,2020-06-03 13:42,0
@WanPodolski_In_Utero,"Terbaik bro,  nanti kalau nak prank , prank lah aku",0,2020-06-03 13:34,0
@nailurrohmanrizuan912,Allah bagi kau 1000000kali ganda,0,2020-06-03 13:19,0
@sayaokay6517,"ISARB SHAH BOSAN , BUKAN DENGKI TAPI MEMANG NAMPAK DIA DALAM VIDEO NI MCM BODO ACAH , JGN FIKIR DUIT BANG ENJOY KERJA TU MCM ISA NI ADOI",0,2020-06-03 13:13,0
