video_id,user,comment,likes,published_at,reply_count,type,parent_id,comment_clean,polarity,sentiment
XR6OO2ScEXU,@WhatWhoWhere11,"I have lived in Msia previously. Great hospitality, very affordable cost of living. But the weather plays an important part (if not the most important) for me, I cannot stand the heat and humidity.",5,12/8/2025 8:19,1,top_level,,live msia previously great hospitality affordable cost live weather play important part important stand heat humidity,0.8442,Positive
4RslhMzDmKs,@dayatyat9663,"Singapura makan daging banteng aja
Salam dari INDONESIA REPUBLIK",5,2/6/2022 11:04,4,top_level,,singapura makan dage banteng aja indonesia republik,0,Neutral
DJJvt9_6dNE,@shinachikudidnthappen..mov9196,"​@mrslcomGackt, Japanese superstar living in Malaysia for 11 years already, said in his book that if asked about a country as developed as Japan yet at lower price point, there is only 1 answer; Malaysia. Malaysia is not lacking in infrastructure compared to those countries, just maybe from pedestrians' POV.",5,9/7/2024 16:17,0,reply,Ugx4X9fJSlgSuTBa6ux4AaABAg,japanese superstar live malaysia year already say book ask country develop japan yet lower price point answer malaysia malaysia lack infrastructure compare country maybe pedestrian pov,-0.5423,Negative
DJJvt9_6dNE,@WorldDiscoveryPath,Great balanced insightful ❤,5,9/7/2024 17:21,0,top_level,,great balanced insightful,0.6249,Positive
gxCfYO_3trk,@rosliromasarms2111,Thanks for your valueable information.... Alhamdullilah Syukur... Sgt Indah dan Aman Damai Malaysia ku...,5,10/10/2023 6:33,2,top_level,,thank valueable information alhamdullilah syukur sgt indah aman damai malaysia,0.3612,Positive
XR6OO2ScEXU,@ConlearInt,Thanks for sharing your story!,5,28/7/2025 11:37,0,reply,Ugy8L_jpsYR6A8Up8QZ4AaABAg,thank share story,0.5719,Positive
gxCfYO_3trk,@bodieb.1239,Enjoyed the video. I'm 76 y/o live in America but have truly been thinking of visiting Malaysia for sort of a recon. Your video is a big help and my impressions have been it could be a good place for me. I'm very healthy and am not married so I could be a simple yet beautiful existence. Thank You.,5,10/2/2025 0:47,1,top_level,,enjoy I yo live america truly think visit malaysia sort recon big help impression could good place I healthy marry could simple yet beautiful existence thank,0.967,Positive
DJJvt9_6dNE,@Elitraveller,Seen AirAsia planes here in LAX.,5,9/7/2024 17:31,0,top_level,,see airasia plane lax,0,Neutral
XR6OO2ScEXU,@StopNow99,Gotta love Kuching,5,27/7/2025 4:56,4,top_level,,ta love kuche,0.6369,Positive
DJJvt9_6dNE,@radji2309,"Malaysia is a truly beautiful country with lovely people. Kl is a city that is big but doesn't feel overcrowded like Bangkok. In Bangkok there is more to do and more entertainment. Kl is a great place to live and an excellent base for the rest of Asia. Air pollution in Kl was not nearly as bad as in Bangkok where I walked with a mask. you have to get used to the degree of humidity. The homes are available for every category and often have a swimming pool and gym in the accommodation. In Kl there are so many shopping malls per mile that I wonder how I can earn money there. There is one thing I really don't like in Kl. And that is that as a pedestrian you are not guaranteed your life. You have to run for your life when you cross the road as no one will stop for you, not even on the zebra path. the dating scene is not that good in Kl for singles. But all in all, I would definitely choose Kl to live because it has a good average.",5,13/7/2024 7:38,2,top_level,,malaysia truly beautiful country lovely people kl city big do feel overcrowd like bangkok bangkok entertainment kl great place live excellent base rest asia air pollution kl nearly bad bangkok walk mask get use degree humidity home available every category often swim pool gym accommodation kl many shop mall mile wonder earn money one thing really like kl pedestrian guarantee life run life cross road one stop zebra path date scene good kl single would definitely choose kl live good average,0.9839,Positive
DJJvt9_6dNE,@Notcooltobecool,KL is only great for immigrants (which includes expats) and the affluent. Cost of living there is ridiculously high for the kind of salaries Malaysians get.,5,10/7/2024 3:02,1,top_level,,kl great immigrant include expat affluent cost live ridiculously high kind salary malaysians get,0.7269,Positive
gxCfYO_3trk,@honestyfirst2165,Thank you for taking me virtually to Malaysia and sharing many useful information - following you from East Africa,5,28/12/2023 11:56,3,top_level,,thank take virtually malaysia share many useful information follow east africa,0.765,Positive
mFv-7NNYV0w,@arjunhar4866,"Please add school fees and overall education expense for kids as it is very important, as you say in $5000 budget kids can go to private schools but if someone is spend 4000-4500 on other things than in $500 can their kids go to private school",5,16/1/2026 21:21,4,top_level,,please add school fee overall education expense kid important say budget kid go private school someone spend thing kid go private school,0.4767,Positive
4RslhMzDmKs,@easkillsharizam,@really9528 Ada . Kerajaan bgi subsidi 60sen sekilo.. so kena dahulukan rakyat sendiri... Jgn jadi seperti bidalan kera dihutan disusukan anak dirumah kelaparan..,5,2/6/2022 12:07,0,reply,UgxzeOPfrgwea7SACCR4AaABAg,kerajaan bgi subsidi sen sekilo kena dahulukan rakyat bidalan kera dihutan disusukan anak dirumah kelaparan,0,Neutral
XR6OO2ScEXU,@jeremywheeler2122,I visited for 2 weeks.... Hope to go back long term someday,5,12/8/2025 14:23,2,top_level,,visit week hope go back long term someday,0.4404,Positive
XR6OO2ScEXU,@ziggycat7504,Hi. May I know where you originally came from?,5,29/7/2025 7:17,0,reply,UgwdlXZezwdPodWQuMV4AaABAg,hi may know originally come,0,Neutral
4RslhMzDmKs,@malekmohamed9964,"Alhamdulillah
Singapura nak murah beli barang Malaya
Dia jual barang dia kat Malaysia mahal",5,2/6/2022 14:26,0,top_level,,alhamdulillah singapura murah beli barang malaya jual barang malaysia mahal,0,Neutral
DJJvt9_6dNE,@ZaeimAbdullah95,Thank you for promoting malaysia. Malaysian Ministry should have endorse your opinion to get more people residing in Malaysia.,5,12/7/2024 18:33,1,top_level,,thank promote malaysia malaysian ministry endorse opinion get people reside malaysia,0.7506,Positive
DJJvt9_6dNE,@Rowan_Davis,"Watching this on my first day in KL.

After over a year in Bali and a little time in Thailand, I’ve got a hunch this is going to be one of my favourite places to live.

Thanks for insights, invaluable stuff considering 99% of nomad content is from people who’s spent 2 days to a week in a location.",5,17/1/2025 7:06,1,top_level,,watch first day kl year bali little time thailand I hunch go one favourite place live thank insight invaluable stuff consider nomad content people who spend day week location,0.3612,Positive
DJJvt9_6dNE,@speed_freak_1001,"@JohnHarthomstowCEOThey have not so attractive income tax bracket and inheritance tax, so personally I’d still take Malaysia over those places.",5,9/7/2024 13:40,0,reply,Ugx4X9fJSlgSuTBa6ux4AaABAg,attractive income tax bracket inheritance tax personally I still take malaysia place,0.4404,Positive
gxCfYO_3trk,@makethemove101,"Hi, thank you for your comment! Yes, local products are the best, no matter which country. But you know human nature.....food is something cultural. Every now and then the body (or more the mind) is craving 'home food'. There is a reason why there are so many Chinese shops around the world. In the Netherlands, we have a lot of Surinam, Chinese and Indonesian stores. However, once living in a country for a longer period you will learn more about local products and how to prepare them the way you like it. Have a good day! Matt and Monico",5,13/10/2023 6:03,0,reply,UgySSA0koI7vAOq9TwN4AaABAg,hi thank comment yes local product well matter country know human naturefood something cultural every body mind crave home food reason many chinese shop around world netherland lot surinam chinese indonesian store however live country long period learn local product prepare way like good day matt monico,0.8957,Positive
mFv-7NNYV0w,@zero2hero308,You can live comfortably on 2.5k per month but you need to earn 8k for the MM2H.,5,29/12/2025 18:11,3,top_level,,live comfortably month need earn mmh,0.4215,Positive
XR6OO2ScEXU,@vmoses97,Singapore does not have an open door immigration policy. Its strictly on your ability and qualifications to work. And Singapore has a lower crime rate than Malaysia. Don't know what you're on about.,5,27/7/2025 18:05,0,reply,Ugwyg0M2QQ5FTk8GRXp4AaABAg,singapore open door immigration policy strictly ability qualification work singapore lower crime rate malaysia know you,-0.5267,Negative
XR6OO2ScEXU,@shameemmohammad4794,"Malaysia is the best country to live .. peaceful, friendly people ,diverse culture ,too many festivals to enjoy 😊",5,11/11/2025 6:53,0,top_level,,malaysia well country live peaceful friendly people diverse culture many festival enjoy,0.9313,Positive
XR6OO2ScEXU,@gingerteddy618,"Foreigners who take time to understand Malaysian culture, show respect for local customs, and approach relationships with sincerity are generally more successful in dating. Patience, empathy, and open-minded communication are key.",5,29/7/2025 0:26,1,top_level,,foreigner take time understand malaysian culture show respect local custom approach relationship sincerity generally successful date patience empathy openminde communication key,0.7845,Positive
4RslhMzDmKs,@mswong7434,"Start to eat like a vegan. It is healthier.  You still can source plant protein as an alternative protein such as soya bean, spirulina etc.",5,2/6/2022 12:35,3,top_level,,start eat like vegan healthier still source plant protein alternative protein soya bean spirulina etc,0.3612,Positive
4RslhMzDmKs,@monokiku8747,@dhoi6702 weeee..ada yg ngamuk ne...kenpa mas bro ..engak lepas masuk malaysia ya..wkwkwkwk,5,3/6/2022 12:05,0,reply,Ugx1y1Gro2VZUYYCiMl4AaABAg,weeeeada ngamuk nekenpa mas bro engak masuk malaysia yawkwkwkwk,0,Neutral
gxCfYO_3trk,@RadziIsmail,Non bumiputras is not real citizen. They got citizenship based on jus soli whereby Malays not agree on it.  That because of  British  bring the immigrants to Tanah Melayu during kolonial,5,21/10/2023 23:33,0,reply,UgzjBNZjkAJJ7vkrzBl4AaABAg,non bumiputras real citizen citizenship base jus solo whereby malays agree british bring immigrant tanah melayu kolonial,0.3612,Positive
XR6OO2ScEXU,@nsaffini1975,I agree. MMUA . Thanks for the laugh 😂,5,28/7/2025 7:57,0,reply,Ugwyg0M2QQ5FTk8GRXp4AaABAg,agree mmua thank laugh,0.8225,Positive
4RslhMzDmKs,@shahrulnizam5,Kesian tapi apa boleh buat Malaysia pun kekurangan bekalan ayam. Tunggula tak lama lagi semuanya pulih sepenuhnya.,5,3/6/2022 10:37,0,top_level,,kesian malaysia kekurangan bekalan ayam tunggula pulih sepenuhnya,0,Neutral
XR6OO2ScEXU,@williambreeze2659,Malaysia is underrated 🎉,5,3/8/2025 14:59,0,top_level,,malaysia underrated,0,Neutral
DJJvt9_6dNE,@shinachikudidnthappen..mov9196,"@CircumambulationMaedia Lol, Malaysia uses palm oil, which doesn't qualify as seed oil, nor will it add to your inflammation problem due to low omega 6. I'm speaking especially as someone with chronic inflammation problem due to bad gut health (no longer have those issues btw since coming back to Malaysia and going on Malaysian diet minus the dessert. At one point my body will immediately tell if I've consumed seed oil).",5,18/7/2024 20:32,0,reply,UgzOsEVx-bgR6_puAZB4AaABAg,malaysia use palm oil do qualify seed oil add inflammation problem due low omega I speak especially someone chronic inflammation problem due bad gut health long issue btw since come back malaysia go malaysian diet minus dessert one point body immediately tell I consume seed oil,-0.875,Negative
DJJvt9_6dNE,@samuelzev4076,I personally prefer singapore over malaysia. The infrastrucure is better in my opinion.,5,9/7/2024 13:05,9,top_level,,personally prefer singapore malaysia infrastrucure well opinion,0.2732,Positive
XR6OO2ScEXU,@libervitaexaltis4551,"This is true for a lot of south East Asian countries. They're considered 'developing' but only because they're being compared to Japan and Korea. In a sense, most are pretty developed.

I'm Indian and when I went to Europe, I thought that was very advanced. But coming to Singapore I was just blown away. Can't even compare.

Met an American here who said he wants to settle because it's better than New York. Only place that's actually more advanced is probably Japan, where I've also been.",5,14/9/2025 1:54,0,reply,Ugw7rij3iy2dxTSElk94AaABAg,true lot south east asian country they consider develop they compare japan korea sense pretty develop I indian go europe think advance come singapore blow away can compare american say want settle well new york place that actually advance probably japan I also,0.8126,Positive
gxCfYO_3trk,@caseystevens8302,"​@tyjay6885 Malaysia is a beautiful country and the people are among the nicest in the world, unlike the arrogant and pompous caucasians all over Europe and the Americas 😊 In my experience the Malaysians are friendlier and definitely more honest than the foreigner friendly neighboring countries around Southeast Asia.",5,4/11/2023 12:14,0,reply,UgzjBNZjkAJJ7vkrzBl4AaABAg,malaysia beautiful country people among nicest world unlike arrogant pompous caucasian europe america experience malaysians friendly definitely honest foreigner friendly neighbor country around southeast asia,0.946,Positive
4RslhMzDmKs,@pelangi20111,"Dian saya setuju komenn awak, sesungguhnya rezeki kita bukan milik kita, milik Allah ya Razaq, kita selalu lupa Dia ya Khalid yg menciptakan segalanya, jgnlah jadi manusia yg sombang,  , bila saat Allah mencabut nikmatnya Dari kita kelak kita semua yg rugi , sedih sangat baca Komen netizen yg negatif ,Salam Dari Singapore.",5,2/6/2022 14:47,0,reply,UgyQ26WobOrnHAIMSnB4AaABAg,dian setuju komenn rezeki milik milik razaq lupa khalid menciptakan jgnlah manusia sombang mencabut nikmatnya rugi sedih baca koman netizen negatif singapore,0,Neutral
