text,label,source
7:55 @user weins ikan terubok is chinese herring i believe,1,youtube_scraped
im indonesian but i go regularly to penang every year. watching your video makes me missing penang even more,0,youtube_scraped
yes. i have been following mark for 10 years. never seen him acting like this. is it going to burn your digestive system badly? 😢😢,0,youtube_scraped
as a malaysian tq for visiting malaysia 🇲🇾 hope some people greet u guys in malaysia!!,2,youtube_scraped
"ok.. so 🤢.. what did you just make us watch? that weirdo just dipped a flipping fish in dirty dish water. someone help me here.. what am i effing watching ? 2:34 ok, that's enough internet for today. 23:59 is all i have to say.. aand scene 🎥🎬 41:44 so what do you do if youre left handed? 💥",0,youtube_scraped
"Michelle Obama to jump in race for president? via @user A 3rd term 4 the communist, islamists in the WH, NO",0,tweet_eval
I just set my alarm ringtone with Nandito Ako. Okay. See you tomorrow :),1,tweet_eval
i think you should have your wife on the show and try different type of food and get her reaction.,1,youtube_scraped
first time ever saw mark wiens suffering from spicy foodthis food must be very dangerousas local winner of spicy food last year. i dont even want to trymy mouth maybe strong but my stomach will suffer from ultra spicy,0,youtube_scraped
Retweeted GameSpot (@gamespot):  Praise the Sun! @user breaks down the lore of Dark Souls today on In 2...,1,tweet_eval
"was some of this older footage i was confused . ? when u were in the hotel u were making nonestop funnies.. no other full time eater makes me laugh like u sonny . def best ever food review show.. cheers.. japan and china again would be cool . brazil even ..,, iceland ..?",2,youtube_scraped
19:20 trying soo haarrdd 😂,1,youtube_scraped
can u please advise how u can stay lean eventhough i can see u eat like an elephant??,1,youtube_scraped
"first video watched and was impressed with the determination of continuing eating that spicy pan mee 😱surprisingly you like to eat malaysia spicy food and we as malaysian like to eat spicy food too, but not too spicy 😂",2,youtube_scraped
fucking heck. i never thought china white princess will be stepping in my country.😍😍🤩🤩also i must salute you the bravest for eating the saucy meals while not staining your white outfit.👏👏👍👍,2,youtube_scraped
i love spicy but eating for me is a moment of joy. he didn't enjoy the last dish so it's a no for me,0,youtube_scraped
@user look at real men eating,1,youtube_scraped
drop a like if you agree.,1,youtube_scraped
shd try nasi lemak zul jalan imbi!! the best nasi lemak in klang valley,2,youtube_scraped
"@user @user 1st, they did do Plan 9. 2nd, Sharknado is not earnestly bad, it's ironically so. That's why MST3K wouldn't work""",0,tweet_eval
"i studied in penang years ago, and we really ate 24 hours a day hehe",2,youtube_scraped
the man has merchandise that says not spicy not eating. even the world's spiciest noodles are no match,0,youtube_scraped
i would love to see mark on hot one's 🔥,2,youtube_scraped
"on the cendol, i suggest the one at presgrave st (lebuh presgrave) . at the popular 88 hokkien mee outlet. less watery. opens after 4pm though. closed on thursday (or is it wednesday? 🤔)",1,youtube_scraped
@user @user We are actually playing on Saturday\u002c January 19 - the week prior to the Senior Bowl.,1,tweet_eval
good job broo n nice food,2,youtube_scraped
how could you rate penag assam laksa 4/10. btw i know it’ s your opinion but just whyy??,0,youtube_scraped
"sir, you are a certified psychopath. i shat my pants just looking at the pan mee.",0,youtube_scraped
you are excellent in front of the camera. it's a shame i'm not in kuala lumpur..!,2,youtube_scraped
did you survive bro? how’s the aftermath?,1,youtube_scraped
"i’m eating a .75 cent bowl of instant ramen on a cold, cloudy day in tennessee us. my taste buds are imagining eating penang street food.",0,youtube_scraped
long time no see . welcome back brother !!,2,youtube_scraped
"""#MLBFantasy Johnny Cueto continued his late-season struggles in Sunday's 7-5 loss to the White Sox, yielding five runs on seven hits ...""",0,tweet_eval
"someone tell this dude to close his mouth while chewing and not speaking while eating, looking really disgusting to see the mushed up orange vomit food in his mouth 👎",0,youtube_scraped
talking about the food:99%talking about the flag is wrong:1%,0,youtube_scraped
so happy to see amy visits malaysiaa!!,2,youtube_scraped
someone come see Jason Aldean with me Saturday???,1,tweet_eval
"Angela Merkel may need as many refugees due to long penises from Africa to record movies, etc ...These cultures do not belong in the EU.",0,tweet_eval
so it's spicier then the buldak? 😵😱,1,youtube_scraped
chef duk tengok jer kat belakang tu.. hidup lagi ke mark tu..,1,youtube_scraped
"i’d get merked in an errorist controlled country. for my tattoos. if wolves and bears are mortal enemies so are errorists and crusaders and that’s tattooed all over me. crusader tats. i’d be ok if they recognized my 1st world ccw, but they disarmed their citizens, unless you’re an errorist.",0,youtube_scraped
"if it's super spicy to mark, it's probably deadly to me 😂",0,youtube_scraped
"i do not believe mark ate the pure dish, he would at a minimum be turning red, and would not be able to talk, not to mention his tear ducts would be dripping. i know he loves super hot spicy foods, but his physical reactions, even if he can handle it, do not reflect what he describes as the hottest spiciest noodles in malaysiia.",0,youtube_scraped
im malaysian and the way he says the foods are hilarious,2,youtube_scraped
Nicki Miinaj Talks to Robin Roberts on Good Morning America: Nicki Minaj performed for the Good Morning America ...,1,tweet_eval
"u must try halab restaurant at georgetown, chulia street.👍",2,youtube_scraped
"malaysian food is all about flavour & taste. the host doesn't worry about pretentious tweezers or presentation like so much cuisine these days. just serve, eat and enjoy. love it. authentic!",2,youtube_scraped
i have a question mark.. how do u keep the weight off ? please do tell as we malaysians would like to indulge without putting on the weight 😂,1,youtube_scraped
great videos but can the women stop showning her reaction? it bothers me the way the laughs,0,youtube_scraped
what's up champ love the channel🤝,2,youtube_scraped
it was a real boom in flavor.had to do it,2,youtube_scraped
delipus in. taste. sweet. in cily. paste,1,youtube_scraped
what's the stuff on the grill? no thanks~😁my tummy isn't as strong,0,youtube_scraped
Capello Bemoans Language Barrier in Russia: Russia coach Fabio Capello spoke Monday of his frustration at the la...,0,tweet_eval
Tom Brady spoke for the 1st time since his suspension was lifted &amp; said he's ready to move on,1,tweet_eval
thanks for making my saturday i was just bingewatching old episodes,2,youtube_scraped
Huge difference isis is killing innocents on the other hand Saudi Arabia kill accused people,0,tweet_eval
will enjoy all over again in morning!!,2,youtube_scraped
penang is the best island to explore especially the best food.,2,youtube_scraped
mark i've been watching you from the day you started i've been a fan of yours for all these many years i watched when you had your baby boy when he was small oh yes that's how far back i go i just want to tell you that how much i love your shows i feel like i travel with you when you go all over the world 🌎 i love when you go to china korea thailand india all those places and i close my eyes and i think i'm over there with you and the food that you eat oh mark you don't know how happy you make me i am 65 years old i'm still watching you from the day i first seen you i hope i'm making sense but yes i'm trying to tell you i am a old subscriber who has been watching you congratulations on everything you do❤❤,2,youtube_scraped
my teacher is from malaysia,1,youtube_scraped
"@user I speak with Rasha Hefzi, among the 1st women elected in Saudi Arabia, 1st election in which women",1,tweet_eval
"""You should come watch \""""The Devil Inside\"""" in the movie room on the 1st floor @user",1,tweet_eval
If I didn't have training tomorrow id be sick and at the Jason Aldean concert #maybenexttime,0,tweet_eval
"""No way Kane comes here, it's where he gets in trouble the most. Would be kicked out of the NHL by his 30th bday for summer incidents""",0,tweet_eval
i don’t think sunny side can handle this heat 😅,0,youtube_scraped
I have 4 seats to the Giants game at MetLife tomorrow if anyone wants them.,1,tweet_eval
malaysia never fails when it comes to street food — every bite looks 🔥! now i’m booking a ticket 🤤✈,2,youtube_scraped
I wonder if natchitoches central game home Friday I just might go.!,1,tweet_eval
i wish i had any spice tolerance 😂,0,youtube_scraped
i'll bring 2 liters of milk when i visit this place.,1,youtube_scraped
Carson Smith notched his 4th blown save after giving up two runs in the ninth against the White Sox.  This may have a bad ending. #Mariners,0,tweet_eval
normally the beef or chicken rendang we eat with rice or rice cake.,1,youtube_scraped
